n_ws^third_composition_average,AtomicVolume_difference,GSenergy_pa_arithmetic_average,HeatFusion_composition_average,GSenergy_pa_composition_average,ICSDVolume_composition_average,BoilingT_composition_average,MeltingT_composition_average,MeltingT_difference,ShearModulus_min_value,phi_composition_average,BulkModulus_composition_average,ShearModulus_max_value,n_ws^third_max_value,ElasticModulus_composition_average,ElasticModulus_min_value,BulkModulus_min_value,ThermalExpansionCoefficient_max_value,ThermalExpansionCoefficient_composition_average,BoilingT_max_value,BCCefflatcnt_composition_average,HeatVaporization_composition_average,MeltingT_max_value,ElasticModulus_arithmetic_average,BCCvolume_pa_composition_average,AtomicRadii_composition_average,SecondIonizationEnergy_composition_average,MeltingT_min_value,IonicRadii_difference,BCCenergy_pa_arithmetic_average,ICSDVolume_min_value,BCCfermi_composition_average,BCCvolume_padiff_composition_average,HeatFusion_min_value,n_ws^third_arithmetic_average,HeatFusion_max_value,BCCenergy_pa_composition_average,phi_arithmetic_average,CovalentRadii_composition_average,BulkModulus_max_value,IonizationEnergy_composition_average,BoilingT_difference,GSestFCClatcnt_composition_average,IonizationEnergy_difference,GSestBCClatcnt_composition_average,Polarizability_composition_average,ThermalExpansionCoefficient_min_value,ThermalExpansionCoefficient_difference,BoilingT_arithmetic_average,ElasticModulus_max_value,Electronegativity_composition_average,HeatFusion_arithmetic_average,ThermalExpansionCoefficient_arithmetic_average,MeltingT_arithmetic_average,BCCfermi_arithmetic_average,ICSDVolume_arithmetic_average,target
1.22,1.7870178229648983,-3.9138927,11.29,-3.9138927,24.15,2233.0,1368.5,891.0,17.0,,,29.0,1.27,62.2,44.4,45.0,,,,7.117819719500001,216.2,,,,1.6030000000000002,13.9175,,,-3.842880995,,4.269128220000002,,,1.22,,-3.842880995,3.35,1.4,,,,,,,,,,,,,,,,,,48.41873621
1.7725000000000002,3.5830985371919013,-7.15699702,15.90125,-7.72124069,12.55,3375.0,1868.6,230.4000000000001,61.0,,,82.0,1.78,202.0,175.0,170.0,,,,5.724414309,389.7375,,,,1.27575,16.77575,,,-7.105311175,,6.768643015,,,1.775,,-7.6953977675,5.29,1.2025,,,,,,,,,,,,,,,,,,177.3257379
1.5433333333333332,28.23880103390789,-3.5430520675,15.373333333333331,-4.6062004025,19.6,2989.5,1709.208333333333,713.05,7.4,,,44.0,1.67,109.33333333333331,21.0,17.0,,,,6.514166629333332,353.5283333333333,,,,1.4741666666666666,18.336833333333328,,,-3.509136055,,4.8050615783333335,,,1.29,,-4.563720618333333,4.0,1.356666666666667,,,,,,,,,,,,,,,,,,113.4358808
1.73,0.1193884102327,-8.096453105,25.3175,-7.6750493125,12.075,3896.0,2223.5,54.0,47.0,,,150.0,1.76,279.75,129.0,160.0,,,,6.02999490725,483.2175,,,,1.339,17.2225,,,-7.9246222999999985,,7.140373765,,,1.7,,-7.417303105,4.825,1.2425,,,,,,,,,,,,,,,,,,250.7176806
1.4533333333333334,12.2683989935009,-6.351040331666668,17.029999999999998,-6.351040331666668,21.366666666666664,3662.333333333333,1613.0433333333335,2000.92,18.0,,,44.0,1.67,105.33333333333334,50.0,58.0,,,,6.859248083666666,448.2466666666666,,,,1.5196666666666665,16.395666666666667,,,-6.2535292333333325,,6.323402343333332,,,1.4533333333333334,,-6.2535292333333325,4.4,1.3766666666666667,,,,,,,,,,,,,,,,,,122.433851
1.413333333333333,10.8862322588827,-3.751875541207,10.393333333333333,-2.5846188816093334,19.7,1742.486666666667,901.88,2002.68,150.0,,,150.0,1.76,124.66666666666669,22.0,25.0,,,,6.752046579,204.66333333333333,,,,1.515,18.532666666666668,,,-3.534907435,,4.6350326866666665,,,1.5,,-2.4098819433333336,4.800000000000002,1.41,,,,,,,,,,,,,,,,,,87.74342096
0.66,12.0031208910251,-2.3553959125,6.879,-2.3553959125,22.45,1069.0,593.3399999999998,198.67999999999995,3.7,,,43.0,1.32,57.5,20.0,8.3,,,,6.4777275705,70.81,,,,1.366,19.577,,,-2.028916305,,4.7634169250000005,,,0.66,,-2.028916305,2.05,1.205,,,,,,,,,,,,,,,,,,58.26160402
1.51,6.219561949060799,-3.4203419525,14.1925,-3.4203419525,18.3,2569.0,1317.81,1447.18,19.0,,,61.0,1.78,118.5,62.0,42.0,,,,6.511943135499999,305.16,,,,1.4345,17.735500000000005,,,-3.332738515,,5.829193034999999,,,1.51,,-3.332738515,4.85,1.355,,,,,,,,,,,,,,,,,,136.7971014
1.3050000000000002,28.7886368338589,-4.919296035,15.989999999999998,-4.67973379875,27.975,3052.0,1216.04,2233.92,7.4,,,210.0,1.83,163.5,21.0,17.0,,,,7.331788939500001,324.7475,,,,1.64175,10.28375,,,-4.683113406666667,,7.659125715,,,1.3266666666666669,,-4.486066415,4.083333333333333,1.4575,,,,,,,,,,,,,,,,,,76.91525905
1.265,28.23880103390789,-3.682383741666667,9.895,-3.75204957875,28.2,2685.75,988.3025,1322.97,7.4,,,44.0,1.67,62.0,21.0,17.0,,,,7.326151622,282.1775,,,,1.64625,15.19125,,,-3.6377325166666665,,6.5458768275,,,1.2733333333333334,,-3.7020307475,4.05,1.46,,,,,,,,,,,,,,,,,,60.00737081
1.2875,29.2116774917241,-4.387674058333333,12.3575,-4.28101731625,27.4,2868.75,1090.54,1731.92,7.4,,,150.0,1.76,112.75,21.0,17.0,,,,7.307175748000001,307.7,,,,1.63875,14.80375,,,-4.244056186666667,,7.091335622499999,,,1.3033333333333332,,-4.1567735,4.033333333333333,1.4525,,,,,,,,,,,,,,,,,,66.07184186
1.2633333333333332,10.019721645584102,-3.013542203333333,7.566666666666666,-3.013542203333333,21.83333333333333,2539.666666666667,765.3666666666666,883.6399999999999,4.2,,,27.0,1.57,46.1,10.0,11.0,,,,6.750564145,253.96666666666664,,,,1.5373333333333332,37.263666666666666,,,-2.98163768,,5.094170683333333,,,1.2633333333333332,,-2.98163768,4.050000000000002,1.3266666666666669,,,,,,,,,,,,,,,,,,61.07964690000001
1.805,2.0556129947191,-9.177113995,36.09,-9.0128127225,13.35,4261.75,2599.25,559.0,115.0,,,210.0,1.83,464.5,259.0,160.0,,,,6.03040691275,507.56000000000006,,,,1.33,4.125,,,-8.865981575,,9.224249215,,,1.78,,-8.5465685725,5.1,1.2475,,,,,,,,,,,,,,,,,,307.1835352
1.5475,3.5305215748343013,-4.85458225,15.74375,-4.267618535,12.625000000000002,3424.5,1528.6775,683.6300000000001,48.0,,,61.0,1.78,136.75,124.0,140.0,,,,5.76925286775,352.9875,,,,1.3035,19.85975,,,-4.784012635,,5.2140777175,,,1.625,,-4.2134499575,5.050000000000002,1.2025,,,,,,,,,,,,,,,,,,159.31264
1.5466666666666666,2.014244736296,-7.7591197675,43.473333333333336,-6.981052513333332,19.366666666666667,3787.666666666667,2041.333333333333,1063.0,38.0,,,38.0,1.64,142.66666666666666,104.0,100.0,,,,6.3153532436666655,469.36666666666673,,,,1.3563333333333334,15.67,,,-7.497665960000001,,8.243550476666666,,,1.5699999999999998,,-6.632447436666666,4.375,1.1866666666666668,,,,,,,,,,,,,,,,,,174.5777341
1.715,2.2758536520719,-6.901868400000001,20.168750000000006,-6.46518904,15.725,3963.5,2016.3,100.40000000000008,44.0,,,61.0,1.78,158.75,110.0,110.0,,,,6.282795849249999,489.1375,,,,1.3969999999999998,17.317249999999998,,,-6.79320305,,6.534106565,,,1.65,,-6.359170519999998,4.725,1.3050000000000002,,,,,,,,,,,,,,,,,,237.0570954
1.7333333333333334,1.5155652857540003,-7.483885185,21.95,-6.998760016666667,14.666666666666668,3958.666666666667,2088.6,141.5999999999999,47.0,,,61.0,1.78,159.66666666666669,129.0,160.0,,,,6.124914964666668,489.2000000000001,,,,1.3603333333333332,17.258666666666667,,,-7.432199339999999,,7.29840184,,,1.71,,-6.929845556666666,4.95,1.2733333333333334,,,,,,,,,,,,,,,,,,246.3643346
0.81,0.0,-1.92352226,7.12,-1.92352226,62.8,2143.0,1000.0,0.0,4.9,,,4.9,0.81,13.0,13.0,9.6,,,,10.05779862,140.2,,,,2.22,10.004,,,-1.92352226,,1.59964069,,,0.81,,-1.92352226,2.32,1.98,,,,,,,,,,,,,,,,,,8.856822897
1.5766666666666669,7.9234402427192,-7.4653172725,40.473333333333336,-6.7851841833333335,17.333333333333336,3096.666666666667,1851.333333333333,493.0,115.0,,,115.0,1.73,194.3333333333333,162.0,100.0,,,,5.984355352000001,352.5,,,,1.2963333333333331,16.39666666666667,,,-7.203408984999999,,9.26862401,,,1.615,,-6.4362761200000005,4.675000000000002,1.1333333333333333,,,,,,,,,,,,,,,,,,195.5355642
1.7725000000000002,0.1404171810681003,-8.437308725,33.65375,-9.6417082475,15.4,4708.5,2682.35,854.5999999999998,20.0,,,61.0,1.78,285.25,175.0,230.0,,,,6.2872757025,570.4124999999998,,,,1.3665,16.9865,,,-8.38562288,,8.407771337499998,,,1.775,,-9.615865324999998,5.15,1.3,,,,,,,,,,,,,,,,,,266.0291015
1.7,0.1193884102327,-8.096453105,24.045,-8.096453105,12.65,3824.0,2210.0,54.0,47.0,,,150.0,1.76,229.5,129.0,160.0,,,,5.9955002635,471.045,,,,1.3330000000000002,16.365,,,-7.9246222999999985,,6.91192317,,,1.7,,-7.9246222999999985,4.825,1.235,,,,,,,,,,,,,,,,,,233.0469869
1.4825,5.8063752269062014,-5.7279409700000015,13.7375,-4.704297895,13.250000000000002,3290.0,1503.5775,583.23,44.0,,,48.0,1.52,120.5,110.0,110.0,,,,5.827931757999999,331.675,,,,1.3205,18.614,,,-5.652077695,,4.0280925125,,,1.495,,-4.6474824875,4.125,1.2075,,,,,,,,,,,,,,,,,,139.5800666
1.605,4.7644825856100015,-4.48486254,17.165,-4.870774325,14.65,3547.0,1593.51,1107.93,26.0,,,61.0,1.78,136.125,70.5,76.0,,,,6.1337273880000005,403.05,,,,1.367,19.0615,,,-4.406070799999998,,6.895749165,,,1.5466666666666669,,-4.7858375975,4.766666666666668,1.2374999999999998,,,,,,,,,,,,,,,,,,195.978282
1.66,5.653140075804799,-4.6458738450000014,15.7875,-5.0960992075,12.250000000000002,3087.5,1529.3675,794.53,26.0,,,76.0,1.75,173.625,70.5,76.0,,,,5.7331915195,355.825,,,,1.2919999999999998,18.333,,,-4.544663085,,5.7628627375,,,1.5699999999999998,,-4.991901062499998,4.7,1.1575,,,,,,,,,,,,,,,,,,179.5059009
1.578,4.734359150881998,-6.11512893017,12.622,-4.371867138068,15.96,2970.0,1373.664,181.67000000000007,27.0,,,78.0,1.61,102.24,78.3,120.0,,,,6.259710789400001,303.492,,,,1.4016,19.5448,,,-6.0274317900000005,,6.318793447999999,,,1.59,,-4.321644408,4.800000000000002,1.306,,,,,,,,,,,,,,,,,,128.5460237
1.54,14.17053473899101,-6.3780853450000015,28.435,-6.3780853450000015,16.833333333333332,3597.333333333333,1917.666666666667,946.0,30.0,,,132.0,1.67,200.66666666666663,139.0,100.0,,,,6.0680754473333325,439.02333333333337,,,,1.334666666666667,16.493666666666666,,,-6.110643886666668,,7.58106477,,,1.54,,-6.110643886666668,4.45,1.15,,,,,,,,,,,,,,,,,,147.6364545
1.11,5.422727182189301,-2.2143694083333334,4.84,-2.12824878375,22.925,1786.25,501.67,140.53000000000003,4.2,,,19.0,1.24,33.0,10.0,11.0,,,,6.7557718765,171.11,,,,1.55225,46.20400000000001,,,-2.1669330866666665,,3.36081471,,,1.153333333333333,,-2.09158351,3.6833333333333336,1.32,,,,,,,,,,,,,,,,,,36.73894374
1.7525,1.6325723368538991,-8.37968103,25.1925,-7.816663275,11.625,3712.0,2222.75,57.0,115.0,,,150.0,1.76,312.25,259.0,160.0,,,,5.95656733825,456.4175,,,,1.3210000000000002,17.685,,,-8.207395745,,7.5208789375,,,1.745,,-7.5586898275,5.025,1.2325,,,,,,,,,,,,,,,,,,229.77454530000003
1.69,10.860760449978898,-7.56701227,34.364999999999995,-8.20776186,16.575000000000006,4301.5,2507.75,925.0,29.0,,,210.0,1.83,419.75,80.0,57.0,,,,6.39271379025,498.8850000000001,,,,1.41925,3.2,,,-7.199623365000001,,8.3429388075,,,1.55,,-7.713389467500001,4.4,1.3125,,,,,,,,,,,,,,,,,,242.6553356
1.765,1.775370877054801,-9.049876645,32.035,-9.049876645,13.5,4440.0,2566.5,659.0,20.0,,,150.0,1.77,326.0,322.0,230.0,,,,6.186409084,542.895,,,,1.3535,17.2705,,,-8.87804584,,8.00291111,,,1.765,,-8.87804584,5.025,1.275,,,,,,,,,,,,,,,,,,266.3002545
1.78,0.0,-6.02850968,22.175,-6.02850968,15.1,4098.0,2041.4,0.0,61.0,,,61.0,1.78,175.0,175.0,230.0,,,,6.224116959,510.45,,,,1.38,18.563,,,-5.92513799,,7.72009177,,,1.78,,-5.92513799,5.65,1.3,,,,,,,,,,,,,,,,,,243.7230673
1.56,0.6892535423256021,-5.492459865,12.87,-4.122799512,17.04,3215.2,1458.064,603.6700000000002,27.0,,,44.0,1.57,84.64,78.3,110.0,,,,6.4475573944,344.58399999999995,,,,1.4432,19.132800000000003,,,-5.422860465,,5.399035101999999,,,1.545,,-4.079815878,4.475,1.336,,,,,,,,,,,,,,,,,,143.78430600000004
1.4875,4.6329618393145005,-2.0109334175,10.965000000000002,-2.61031301375,18.05,2606.75,1151.5525,743.1099999999999,19.0,,,27.0,1.57,74.225,62.0,42.0,,,,6.533496287749999,268.29,,,,1.45375,19.61775,,,-1.96239593,,5.48814068,,,1.405,,-2.573424375,4.6,1.3575000000000002,,,,,,,,,,,,,,,,,,115.3972
0.585,18568.97487339377,-3.1495321075,4.3500000000000005,-3.1495321075,20.35,726.55,488.9,868.2,17.0,,,17.0,1.17,22.2,44.4,45.0,,,,6.024241499,65.50545,,,,1.165,25.076,,,-1.98671122,,3.57999445,,,0.585,,-1.98671122,1.725,1.045,,,,,,,,,,,,,,,,,,151.4974341
1.59,4.734359150881998,-6.11512893017,12.73,-6.11512893017,14.55,2731.5,1428.165,181.67000000000007,27.0,,,78.0,1.61,138.15,78.3,120.0,,,,5.982169054,272.08500000000004,,,,1.341,18.0805,,,-6.0274317900000005,,6.78984941,,,1.59,,-6.0274317900000005,4.800000000000002,1.255,,,,,,,,,,,,,,,,,,115.9997045
1.59,4.734359150881998,-6.11512893017,12.73,-6.11512893017,14.55,2731.5,1428.165,181.67000000000007,27.0,,,78.0,1.61,138.15,78.3,120.0,,,,5.982169054,272.08500000000004,,,,1.341,18.0805,,,-6.0274317900000005,,6.78984941,,,1.59,,-6.0274317900000005,4.800000000000002,1.255,,,,,,,,,,,,,,,,,,116.3062925
1.3666666666666667,9.4967832848792,-4.397958915,14.516666666666666,-3.44606338,19.433333333333334,2231.333333333333,1361.0,1314.0,17.0,,,150.0,1.76,139.6,44.4,45.0,,,,6.790570669666669,250.19666666666663,,,,1.515,16.05,,,-4.21182737,,5.180578386666667,,,1.465,,-3.3124418566666667,4.425000000000002,1.3233333333333337,,,,,,,,,,,,,,,,,,65.49886361
1.35,18.314826613955898,-4.381548885,12.203333333333331,-4.381548885,23.666666666666664,2739.0,1516.6833333333334,905.05,17.0,,,44.0,1.67,78.6,44.4,41.0,,,,7.112643108333334,304.7333333333333,,,,1.595,15.635,,,-4.31499375,,4.16851134,,,1.35,,-4.31499375,4.033333333333333,1.4200000000000002,,,,,,,,,,,,,,,,,,70.18093179
1.4130769230769231,14.7540807964661,-6.4223751434466685,10.343076923076923,-6.475014394772308,20.00769230769231,2642.846153846154,1073.7292307692308,1308.92,18.0,,,78.0,1.61,120.61538461538464,50.0,57.0,,,,6.503320144615384,258.88153846153847,,,,1.4435384615384614,14.956307692307696,,,-6.312475786666668,,8.015749292307692,,,1.3733333333333335,,-6.366469873846156,3.95,1.3015384615384613,,,,,,,,,,,,,,,,,,112.5264061
1.2871428571428571,25.9901236859911,-2.5790110875,10.831428571428573,-2.669108447857143,28.557142857142853,2541.0,1242.0457142857142,222.33,7.4,,,27.0,1.57,53.74285714285714,21.0,17.0,,,,7.275436867857143,251.67571428571424,,,,1.668285714285714,16.81385714285714,,,-2.555856015,,4.6721850385714285,,,1.24,,-2.6456555585714288,3.85,1.5114285714285716,,,,,,,,,,,,,,,,,,52.27488678
0.82,0.0,-1.26024138333,2.6,-1.26024138333,39.7,1156.0,370.87,0.0,3.3,,,3.3,0.82,5.0,5.0,6.3,,,,7.760395346,98.01,,,,1.9,47.286,,,-1.2544847,,1.31524918,,,0.82,,-1.2544847,2.7,1.54,,,,,,,,,,,,,,,,,,7.512214994
1.745,2.641669473582601,-8.060915605,24.13125,-7.0447126425,15.85,4327.75,2218.55,708.5999999999998,38.0,,,61.0,1.78,157.25,104.0,170.0,,,,6.324536312999999,555.3625,,,,1.39225,17.502249999999997,,,-8.00922976,,7.015524344999998,,,1.71,,-6.967183875,4.85,1.31,,,,,,,,,,,,,,,,,,249.90291800000003
1.755,1.4749369354064985,-9.350175055,25.3975,-9.4279457975,12.5,3313.75,2286.75,427.0,115.0,,,173.0,1.83,301.75,259.0,160.0,,,,5.739634526000001,396.5675,,,,1.268,16.565,,,-9.03786998,,8.172852070000001,,,1.78,,-9.27133878,5.025,1.1975,,,,,,,,,,,,,,,,,,264.3720761
1.545,8.523906827063,-3.3400234400000004,14.675,-4.238899005,16.875,2767.75,1601.7875,905.05,17.0,,,44.0,1.67,106.35,44.4,45.0,,,,6.3936975925,326.875,,,,1.43125,18.48125,,,-3.302341865,,4.911855735,,,1.42,,-4.1966773825,4.45,1.3,,,,,,,,,,,,,,,,,,130.0319931
1.7025,4.5154970288105005,-8.1355128875,40.6625,-9.49081032875,16.625,4477.25,2593.75,1209.0,20.0,,,20.0,1.77,282.0,162.0,100.0,,,,6.271279632250001,532.55,,,,1.3515,16.432000000000002,,,-7.87405908,,8.956352064999997,,,1.635,,-9.360083425,4.675000000000002,1.2525000000000002,,,,,,,,,,,,,,,,,,251.6333509
1.4200000000000002,5.117121684580599,-2.7101157816666666,10.0715,-2.342586815,14.725,2172.25,1020.115,665.09,27.0,,,48.0,1.57,98.075,78.3,70.0,,,,6.063705668250001,213.8825,,,,1.346,19.18525,,,-2.6614772,,4.553410599999999,,,1.4533333333333331,,-2.285380775,4.566666666666666,1.2525,,,,,,,,,,,,,,,,,,112.0109171
1.6033333333333333,8.848887161030706,-3.4823656525,10.998333333333331,-3.3914746383333334,13.966666666666663,3000.333333333333,1411.553333333333,222.67000000000007,27.0,,,132.0,1.67,152.53333333333333,78.3,130.0,,,,5.962269712,315.28666666666663,,,,1.334666666666667,19.751,,,-3.419862365,,6.70187378,,,1.62,,-3.3413925166666667,5.1,1.1933333333333334,,,,,,,,,,,,,,,,,,136.78824619999995
1.403333333333333,12.996835165906804,-5.94475889,37.27,-5.771478595,24.3,3321.333333333333,1724.3333333333337,112.0,26.0,,,26.0,1.5,129.46666666666667,64.4,41.0,,,,6.788063468333332,370.4333333333333,,,,1.4833333333333334,14.976666666666668,,,-5.6211539550000005,,7.686972933333332,,,1.355,,-5.381439433333334,3.95,1.2800000000000002,,,,,,,,,,,,,,,,,,84.83718823
1.43,5.674286676930901,-6.8498612275,21.70333333333333,-7.88467393,20.466666666666665,4181.333333333333,1981.823333333333,1572.53,26.0,,,30.0,1.45,116.16666666666669,70.5,76.0,,,,6.854189212666666,537.6466666666668,,,,1.5193333333333332,16.226,,,-6.712418245,,5.743138186666666,,,1.42,,-7.733161949999999,3.9,1.3533333333333333,,,,,,,,,,,,,,,,,,113.2198987
1.45,4.7644825856100015,-3.71303897,12.8775,-3.696846895,13.000000000000002,3098.0,1251.695,424.3,26.0,,,48.0,1.47,110.625,70.5,76.0,,,,5.8304846605,298.075,,,,1.3159999999999998,19.926,,,-3.646537205,,5.225073129999998,,,1.43,,-3.6447122425,4.325,1.1725,,,,,,,,,,,,,,,,,,130.5470928
1.745,0.1387994471098004,-10.07998234,39.675,-10.07998234,13.8,4482.5,2744.5,1123.0,47.0,,,222.0,1.85,339.5,129.0,160.0,,,,6.041212192000001,537.15,,,,1.3305,7.325,,,-9.635813175,,7.616172065,,,1.745,,-9.635813175,4.825,1.24,,,,,,,,,,,,,,,,,,283.7846054
1.4166666666666663,4.7644825856100015,-3.71303897,11.673333333333336,-3.7238336866666666,15.000000000000002,2928.0,1074.9033333333334,424.3,26.0,,,48.0,1.47,88.33333333333334,70.5,76.0,,,,6.1852399213333324,294.03333333333336,,,,1.3793333333333333,19.316,,,-3.646537205,,6.635628846666666,,,1.43,,-3.6477538466666655,4.325,1.1766666666666663,,,,,,,,,,,,,,,,,,90.1242459
1.735,0.3036522476325008,-8.89388607,31.31,-8.89388607,13.8,4190.5,2461.0,556.0,47.0,,,210.0,1.83,331.0,129.0,160.0,,,,6.0447266465,505.14,,,,1.339,7.325,,,-8.58320813,,8.047503355,,,1.735,,-8.58320813,4.9,1.245,,,,,,,,,,,,,,,,,,274.3037193
1.705,5.019808505688482,-9.0744871725,69.45,-9.0744871725,9.7,3990.0,3003.0,1640.0,47.0,,,47.0,1.77,68.0,7.0,33.0,,,,5.326586989,580.85,,,,1.1155,19.5165,,,-6.905511389999999,,7.565552885,,,1.705,,-6.905511389999999,5.245,0.995,,,,,,,,,,,,,,,,,,306.7586452
0.5933333333333334,18576.836702982662,-5.3926507925,7.538333333333332,-5.18069783,16.566666666666666,1426.0666666666666,717.0,1986.6,61.0,,,61.0,1.78,58.33333333333334,175.0,230.0,,,,5.337953499,172.42393333333337,,,,0.9466666666666664,29.599,,,-4.1924448,,4.622386256666667,,,0.89,,-3.614880403333333,2.825,0.92,,,,,,,,,,,,,,,,,,203.591
1.57,22.017352199406403,-6.77249446,14.596666666666666,-6.8751260216666665,18.366666666666667,3339.333333333333,1778.3333333333337,31.0,26.0,,,75.0,1.75,160.13333333333333,64.4,41.0,,,,6.352853737666668,379.9666666666667,,,,1.4386666666666668,15.453333333333331,,,-6.6601920450000005,,5.170972973333333,,,1.48,,-6.7668235533333325,4.15,1.3133333333333337,,,,,,,,,,,,,,,,,,114.943455
1.6866666666666668,4.655914209878602,-5.7267138425000015,31.520000000000003,-5.827312455,16.733333333333334,3789.666666666667,1923.2666666666669,354.40000000000015,61.0,,,61.0,1.78,170.66666666666669,162.0,100.0,,,,6.202788865333334,459.9666666666667,,,,1.36,17.823666666666664,,,-5.41357419,,8.451532740000001,,,1.64,,-5.584095456666668,5.175000000000002,1.2366666666666668,,,,,,,,,,,,,,,,,,203.2960217
1.5499999999999998,8.81122744351438,-6.910121298333332,39.102500000000006,-7.12639775375,14.35,3553.0,2159.6175000000007,2889.53,26.0,,,44.0,1.77,74.375,7.0,33.0,,,,6.028343043,464.05,,,,1.3090000000000002,17.59275,,,-5.394405776666666,,5.5981147775,,,1.56,,-5.96112136,4.746666666666667,1.1475,,,,,,,,,,,,,,,,,,136.91011930000002
1.23,6.0464276204550025,-5.2128234325000005,8.563333333333333,-4.795564651666666,28.96666666666667,3122.666666666667,936.3866666666664,1293.92,18.0,,,26.0,1.24,54.8,50.0,41.0,,,,7.608367983,324.68,,,,1.6833333333333336,13.834666666666667,,,-5.11761148,,7.111061333333333,,,1.225,,-4.710049466666667,3.675,1.48,,,,,,,,,,,,,,,,,,58.12255691
1.6175000000000002,9.0205170334996,-7.175290800113332,23.0575,-7.63660941267,13.875,2760.25,1623.25,249.0,75.0,,,78.0,1.75,191.5,162.0,100.0,,,,5.6766624375,292.945,,,,1.26325,16.17125,,,-6.9175025733333335,,7.801178695,,,1.62,,-7.405729620000002,4.75,1.1525,,,,,,,,,,,,,,,,,,211.2569052
1.2566666666666666,16.418788365009707,-3.917431735,10.193333333333332,-3.917431735,24.3,2591.0,1218.49,876.0,17.0,,,26.0,1.39,59.76666666666666,44.4,41.0,,,,7.222193469333334,270.56666666666666,,,,1.6133333333333333,15.367666666666668,,,-3.834718493333333,,5.02753942,,,1.2566666666666666,,-3.834718493333333,3.6166666666666663,1.3866666666666667,,,,,,,,,,,,,,,,,,57.44001115
1.41,0.0,-8.545958555,21.0,-8.545958555,23.2,4682.0,2128.0,0.0,33.0,,,33.0,1.41,94.0,94.0,0.0,,,,7.140036982000001,590.5,,,,1.6,13.13,,,-8.46727487,,4.22805065,,,1.41,,-8.46727487,3.45,1.45,,,,,,,,,,,,,,,,,,94.12912173
1.4125,15.136843330164702,-3.820850955,11.9875,-3.7507528875,15.6,3118.75,1144.5975,852.69,18.0,,,48.0,1.47,105.5,50.0,58.0,,,,6.0608709905,297.9675,,,,1.3635000000000002,18.877,,,-3.76890636,,5.546691595,,,1.355,,-3.70589682,4.300000000000002,1.23,,,,,,,,,,,,,,,,,,106.4184851
1.171578947368421,1.5276803632624976,-3.6474024575,20.39315789473684,-3.1796352081578947,21.01052631578948,2189.0,908.0673684210526,1233.31,4.2,,,4.2,1.5,66.0,10.0,11.0,,,,6.321963221578947,225.1684210526316,,,,1.4652631578947368,54.42478947368421,,,-3.383772585,,3.796179280000001,,,1.24,,-2.9842363205263163,3.775,1.1857894736842105,,,,,,,,,,,,,,,,,,36.08877245
1.2833333333333332,21.183270950619704,-3.895842301666667,11.156666666666665,-3.895842301666667,22.7,2727.0,1359.9233333333332,876.0,17.0,,,48.0,1.47,77.6,44.4,41.0,,,,6.938389260666669,273.8,,,,1.5626666666666666,15.855666666666668,,,-3.83228521,,3.8990948466666655,,,1.2833333333333332,,-3.83228521,3.7,1.3833333333333333,,,,,,,,,,,,,,,,,,59.57350381
1.3766666666666665,21.183270950619704,-3.895842301666667,12.378333333333336,-3.788248560833333,17.25,2963.5,1358.8466666666666,876.0,17.0,,,48.0,1.47,100.8,44.4,41.0,,,,6.278010382333332,287.15,,,,1.4203333333333332,18.073833333333333,,,-3.83228521,,4.138917273333333,,,1.2833333333333332,,-3.737586245,3.7,1.2766666666666666,,,,,,,,,,,,,,,,,,92.04630397
0.91,0.0,-1.948329565,8.54,-1.948329565,44.1,1757.0,1115.0,0.0,7.4,,,7.4,0.91,21.0,21.0,17.0,,,,8.383034541,154.67,,,,1.97,11.871,,,-1.92725921,,2.89542357,,,0.91,,-1.92725921,2.55,1.74,,,,,,,,,,,,,,,,,,17.49246946
1.3266666666666669,15.136843330164702,-4.642405,11.616666666666667,-4.642405,21.23333333333333,3059.333333333333,1225.6166666666666,1308.92,18.0,,,48.0,1.47,84.66666666666667,50.0,57.0,,,,6.696749721333332,298.5566666666667,,,,1.5013333333333334,15.908,,,-4.5699679600000005,,5.960362673333332,,,1.3266666666666669,,-4.5699679600000005,3.95,1.34,,,,,,,,,,,,,,,,,,84.17823638
1.3733333333333333,7.861829588892499,-3.785390995,13.045,-3.037684766666666,20.633333333333333,2274.6666666666665,1295.8000000000004,1118.4,17.0,,,61.0,1.78,87.93333333333334,44.4,45.0,,,,6.843779805666668,255.21666666666667,,,,1.5266666666666666,16.211,,,-3.71940441,,5.297667523333334,,,1.475,,-2.984159883333333,4.550000000000002,1.34,,,,,,,,,,,,,,,,,,72.7265956
1.66875,4.5154970288105005,-8.1355128875,42.25375,-8.813161608125,17.1875,4259.875,2442.625,1209.0,20.0,,,20.0,1.77,262.0,162.0,100.0,,,,6.252755139874999,503.625,,,,1.34625,16.417499999999997,,,-7.87405908,,9.1160291675,,,1.635,,-8.6170712525,4.675000000000002,1.22875,,,,,,,,,,,,,,,,,,241.2528883
1.3966666666666665,24.188123167227893,-7.837156715,46.72666666666667,-7.379637734999998,23.8,3845.333333333333,2473.6666666666665,2024.0,26.0,,,26.0,1.77,45.26666666666667,7.0,33.0,,,,6.938171033333332,500.5333333333333,,,,1.5100000000000002,16.287666666666667,,,-5.606029805,,5.046754223333333,,,1.49,,-5.85078571,4.7200000000000015,1.336666666666667,,,,,,,,,,,,,,,,,,61.56483729
